,sujeto,lados,angulo,combinacion,mediana,ciclo
787,AB14_mine_excluded_nogc.mat,R-R,hip_flex,Rtoe-Rhip_flex,0.14758872985839838,swing
788,AB14_mine_excluded_nogc.mat,R-R,hip_rot,Rtoe-Rhip_rot,0.07773113250732419,full
789,AB14_mine_excluded_nogc.mat,R-R,hip_rot,Rtoe-Rhip_rot,0.0092830657958984,nods
790,AB14_mine_excluded_nogc.mat,R-R,hip_rot,Rtoe-Rhip_rot,0.02577209472656245,stance
791,AB14_mine_excluded_nogc.mat,R-R,hip_rot,Rtoe-Rhip_rot,0.0481805801391601,swing
792,AB14_mine_excluded_nogc.mat,R-L,ankle,Rtoe-Lankle,0.19191551208496088,full
793,AB14_mine_excluded_nogc.mat,R-L,ankle,Rtoe-Lankle,0.00397109985351555,nods
794,AB14_mine_excluded_nogc.mat,R-L,ankle,Rtoe-Lankle,0.00868034362792965,stance
795,AB14_mine_excluded_nogc.mat,R-L,ankle,Rtoe-Lankle,0.06826210021972651,swing
796,AB14_mine_excluded_nogc.mat,R-L,subt,Rtoe-Lsubt,0.021788597106933552,full
797,AB14_mine_excluded_nogc.mat,R-L,subt,Rtoe-Lsubt,0.00894355773925775,nods
798,AB14_mine_excluded_nogc.mat,R-L,subt,Rtoe-Lsubt,0.02987670898437495,stance
799,AB14_mine_excluded_nogc.mat,R-L,subt,Rtoe-Lsubt,0.018601894378662047,swing
800,AB14_mine_excluded_nogc.mat,R-L,knee,Rtoe-Lknee,0.17446947097778315,full
801,AB14_mine_excluded_nogc.mat,R-L,knee,Rtoe-Lknee,0.015543937683105451,nods
802,AB14_mine_excluded_nogc.mat,R-L,knee,Rtoe-Lknee,0.0367965698242187,stance
803,AB14_mine_excluded_nogc.mat,R-L,knee,Rtoe-Lknee,0.08340311050415035,swing
804,AB14_mine_excluded_nogc.mat,R-L,hip_addu,Rtoe-Lhip_addu,0.23065757751464844,full
805,AB14_mine_excluded_nogc.mat,R-L,hip_addu,Rtoe-Lhip_addu,0.013045310974121049,nods
806,AB14_mine_excluded_nogc.mat,R-L,hip_addu,Rtoe-Lhip_addu,0.02624702453613275,stance
807,AB14_mine_excluded_nogc.mat,R-L,hip_addu,Rtoe-Lhip_addu,0.0341749191284179,swing
808,AB14_mine_excluded_nogc.mat,R-L,hip_flex,Rtoe-Lhip_flex,0.31730127334594727,full
809,AB14_mine_excluded_nogc.mat,R-L,hip_flex,Rtoe-Lhip_flex,0.12745285034179685,nods
810,AB14_mine_excluded_nogc.mat,R-L,hip_flex,Rtoe-Lhip_flex,0.2895369529724121,stance
811,AB14_mine_excluded_nogc.mat,R-L,hip_flex,Rtoe-Lhip_flex,0.35500240325927734,swing
812,AB14_mine_excluded_nogc.mat,R-L,hip_rot,Rtoe-Lhip_rot,0.0431904792785644,full
813,AB14_mine_excluded_nogc.mat,R-L,hip_rot,Rtoe-Lhip_rot,0.0014090538024902001,nods
814,AB14_mine_excluded_nogc.mat,R-L,hip_rot,Rtoe-Lhip_rot,0.00329732894897455,stance
815,AB14_mine_excluded_nogc.mat,R-L,hip_rot,Rtoe-Lhip_rot,0.0172810554504394,swing
816,AB14_mine_excluded_nogc.mat,L-R,ankle,Ltoe-Rankle,0.30930948257446284,full
817,AB14_mine_excluded_nogc.mat,L-R,ankle,Ltoe-Rankle,0.0114831924438476,nods
818,AB14_mine_excluded_nogc.mat,L-R,ankle,Ltoe-Rankle,0.0129957199096679,stance
819,AB14_mine_excluded_nogc.mat,L-R,ankle,Ltoe-Rankle,0.16100454330444336,swing
820,AB14_mine_excluded_nogc.mat,L-R,subt,Ltoe-Rsubt,0.07679414749145505,full
821,AB14_mine_excluded_nogc.mat,L-R,subt,Ltoe-Rsubt,0.030261516571044852,nods
822,AB14_mine_excluded_nogc.mat,L-R,subt,Ltoe-Rsubt,0.0548486709594726,stance
823,AB14_mine_excluded_nogc.mat,L-R,subt,Ltoe-Rsubt,0.09902286529541016,swing
824,AB14_mine_excluded_nogc.mat,L-R,knee,Ltoe-Rknee,0.14457511901855463,full
825,AB14_mine_excluded_nogc.mat,L-R,knee,Ltoe-Rknee,0.021524429321289,nods
826,AB14_mine_excluded_nogc.mat,L-R,knee,Ltoe-Rknee,0.032128810882568304,stance
827,AB14_mine_excluded_nogc.mat,L-R,knee,Ltoe-Rknee,0.0764694213867187,swing
828,AB14_mine_excluded_nogc.mat,L-R,hip_addu,Ltoe-Rhip_addu,0.3118743896484375,full
829,AB14_mine_excluded_nogc.mat,L-R,hip_addu,Ltoe-Rhip_addu,0.006232738494873,nods
830,AB14_mine_excluded_nogc.mat,L-R,hip_addu,Ltoe-Rhip_addu,0.0167593955993652,stance
831,AB14_mine_excluded_nogc.mat,L-R,hip_addu,Ltoe-Rhip_addu,0.044924259185791,swing
832,AB14_mine_excluded_nogc.mat,L-R,hip_flex,Ltoe-Rhip_flex,0.30244874954223633,full
833,AB14_mine_excluded_nogc.mat,L-R,hip_flex,Ltoe-Rhip_flex,0.1012759208679199,nods
834,AB14_mine_excluded_nogc.mat,L-R,hip_flex,Ltoe-Rhip_flex,0.17562866210937494,stance
835,AB14_mine_excluded_nogc.mat,L-R,hip_flex,Ltoe-Rhip_flex,0.38989710807800293,swing
836,AB14_mine_excluded_nogc.mat,L-R,hip_rot,Ltoe-Rhip_rot,0.12795925140380854,full
837,AB14_mine_excluded_nogc.mat,L-R,hip_rot,Ltoe-Rhip_rot,0.0117697715759277,nods
838,AB14_mine_excluded_nogc.mat,L-R,hip_rot,Ltoe-Rhip_rot,0.022037982940673752,stance
839,AB14_mine_excluded_nogc.mat,L-R,hip_rot,Ltoe-Rhip_rot,0.0938239097595214,swing
840,AB14_mine_excluded_nogc.mat,L-L,ankle,Ltoe-Lankle,0.13090133666992185,full
841,AB14_mine_excluded_nogc.mat,L-L,ankle,Ltoe-Lankle,0.016947269439697252,nods
842,AB14_mine_excluded_nogc.mat,L-L,ankle,Ltoe-Lankle,0.03634691238403315,stance
843,AB14_mine_excluded_nogc.mat,L-L,ankle,Ltoe-Lankle,0.05139112472534175,swing
844,AB14_mine_excluded_nogc.mat,L-L,subt,Ltoe-Lsubt,0.0212326049804687,full
845,AB14_mine_excluded_nogc.mat,L-L,subt,Ltoe-Lsubt,0.021920680999755797,nods
846,AB14_mine_excluded_nogc.mat,L-L,subt,Ltoe-Lsubt,0.020665168762207,stance
847,AB14_mine_excluded_nogc.mat,L-L,subt,Ltoe-Lsubt,0.06382226943969724,swing
848,AB14_mine_excluded_nogc.mat,L-L,knee,Ltoe-Lknee,0.24996042251586914,full
849,AB14_mine_excluded_nogc.mat,L-L,knee,Ltoe-Lknee,0.01022529602050775,nods
850,AB14_mine_excluded_nogc.mat,L-L,knee,Ltoe-Lknee,0.015359401702880849,stance
851,AB14_mine_excluded_nogc.mat,L-L,knee,Ltoe-Lknee,0.3848750591278076,swing
852,AB14_mine_excluded_nogc.mat,L-L,hip_addu,Ltoe-Lhip_addu,0.3475284576416015,full
853,AB14_mine_excluded_nogc.mat,L-L,hip_addu,Ltoe-Lhip_addu,0.04583787918090815,nods
854,AB14_mine_excluded_nogc.mat,L-L,hip_addu,Ltoe-Lhip_addu,0.07354640960693355,stance
855,AB14_mine_excluded_nogc.mat,L-L,hip_addu,Ltoe-Lhip_addu,0.0928072929382324,swing
856,AB14_mine_excluded_nogc.mat,L-L,hip_flex,Ltoe-Lhip_flex,0.21072340011596674,full
857,AB14_mine_excluded_nogc.mat,L-L,hip_flex,Ltoe-Lhip_flex,0.0683674812316894,nods
858,AB14_mine_excluded_nogc.mat,L-L,hip_flex,Ltoe-Lhip_flex,0.09744596481323234,stance
859,AB14_mine_excluded_nogc.mat,L-L,hip_flex,Ltoe-Lhip_flex,0.18372869491577143,swing
860,AB14_mine_excluded_nogc.mat,L-L,hip_rot,Ltoe-Lhip_rot,0.041689395904540946,full
861,AB14_mine_excluded_nogc.mat,L-L,hip_rot,Ltoe-Lhip_rot,0.016503810882568297,nods
862,AB14_mine_excluded_nogc.mat,L-L,hip_rot,Ltoe-Lhip_rot,0.021652698516845648,stance
863,AB14_mine_excluded_nogc.mat,L-L,hip_rot,Ltoe-Lhip_rot,0.0414929389953613,swing
864,AB15_mine_excluded_nogc.mat,R-R,ankle,Rtoe-Rankle,0.09262180328369135,full
865,AB15_mine_excluded_nogc.mat,R-R,ankle,Rtoe-Rankle,0.00083732604980465,nods
866,AB15_mine_excluded_nogc.mat,R-R,ankle,Rtoe-Rankle,0.010511875152587849,stance
867,AB15_mine_excluded_nogc.mat,R-R,ankle,Rtoe-Rankle,0.0813837051391601,swing
868,AB15_mine_excluded_nogc.mat,R-R,subt,Rtoe-Rsubt,0.045721054077148396,full
869,AB15_mine_excluded_nogc.mat,R-R,subt,Rtoe-Rsubt,0.00193452835083005,nods
870,AB15_mine_excluded_nogc.mat,R-R,subt,Rtoe-Rsubt,0.005435466766357399,stance
871,AB15_mine_excluded_nogc.mat,R-R,subt,Rtoe-Rsubt,0.13074636459350586,swing
872,AB15_mine_excluded_nogc.mat,R-R,knee,Rtoe-Rknee,0.3743715286254883,full
873,AB15_mine_excluded_nogc.mat,R-R,knee,Rtoe-Rknee,0.00168371200561515,nods
874,AB15_mine_excluded_nogc.mat,R-R,knee,Rtoe-Rknee,0.0037274360656738004,stance
875,AB15_mine_excluded_nogc.mat,R-R,knee,Rtoe-Rknee,0.4485211372375488,swing
876,AB15_mine_excluded_nogc.mat,R-R,hip_addu,Rtoe-Rhip_addu,0.4371061325073242,full
877,AB15_mine_excluded_nogc.mat,R-R,hip_addu,Rtoe-Rhip_addu,0.0014405250549315999,nods
878,AB15_mine_excluded_nogc.mat,R-R,hip_addu,Rtoe-Rhip_addu,0.0039567947387695,stance
879,AB15_mine_excluded_nogc.mat,R-R,hip_addu,Rtoe-Rhip_addu,0.1522486209869384,swing
880,AB15_mine_excluded_nogc.mat,R-R,hip_flex,Rtoe-Rhip_flex,0.13132715225219727,full
881,AB15_mine_excluded_nogc.mat,R-R,hip_flex,Rtoe-Rhip_flex,0.00063943862915035,nods
882,AB15_mine_excluded_nogc.mat,R-R,hip_flex,Rtoe-Rhip_flex,0.0127649307250976,stance
883,AB15_mine_excluded_nogc.mat,R-R,hip_flex,Rtoe-Rhip_flex,0.1539089679718017,swing
884,AB15_mine_excluded_nogc.mat,R-R,hip_rot,Rtoe-Rhip_rot,0.09747743606567374,full
885,AB15_mine_excluded_nogc.mat,R-R,hip_rot,Rtoe-Rhip_rot,0.0022954940795898,nods
886,AB15_mine_excluded_nogc.mat,R-R,hip_rot,Rtoe-Rhip_rot,0.00942993164062495,stance
887,AB15_mine_excluded_nogc.mat,R-R,hip_rot,Rtoe-Rhip_rot,0.0471229553222656,swing
888,AB15_mine_excluded_nogc.mat,R-L,ankle,Rtoe-Lankle,0.2699589729309082,full
889,AB15_mine_excluded_nogc.mat,R-L,ankle,Rtoe-Lankle,0.00143575668334955,nods
890,AB15_mine_excluded_nogc.mat,R-L,ankle,Rtoe-Lankle,0.0234580039978027,stance
891,AB15_mine_excluded_nogc.mat,R-L,ankle,Rtoe-Lankle,0.28018856048583984,swing
892,AB15_mine_excluded_nogc.mat,R-L,subt,Rtoe-Lsubt,0.08049011230468744,full
893,AB15_mine_excluded_nogc.mat,R-L,subt,Rtoe-Lsubt,0.0005059242248535,nods
894,AB15_mine_excluded_nogc.mat,R-L,subt,Rtoe-Lsubt,0.03027200698852535,stance
895,AB15_mine_excluded_nogc.mat,R-L,subt,Rtoe-Lsubt,0.13868880271911616,swing
896,AB15_mine_excluded_nogc.mat,R-L,knee,Rtoe-Lknee,0.1209917068481445,full
897,AB15_mine_excluded_nogc.mat,R-L,knee,Rtoe-Lknee,0.00892829895019525,nods
898,AB15_mine_excluded_nogc.mat,R-L,knee,Rtoe-Lknee,0.008659839630126901,stance
899,AB15_mine_excluded_nogc.mat,R-L,knee,Rtoe-Lknee,0.18385648727416987,swing
900,AB15_mine_excluded_nogc.mat,R-L,hip_addu,Rtoe-Lhip_addu,0.0729742050170898,full
901,AB15_mine_excluded_nogc.mat,R-L,hip_addu,Rtoe-Lhip_addu,0.0018424987792968,nods
902,AB15_mine_excluded_nogc.mat,R-L,hip_addu,Rtoe-Lhip_addu,0.00286817550659175,stance
903,AB15_mine_excluded_nogc.mat,R-L,hip_addu,Rtoe-Lhip_addu,0.003915786743164,swing
904,AB15_mine_excluded_nogc.mat,R-L,hip_flex,Rtoe-Lhip_flex,0.161656379699707,full
905,AB15_mine_excluded_nogc.mat,R-L,hip_flex,Rtoe-Lhip_flex,0.01515388488769525,nods
906,AB15_mine_excluded_nogc.mat,R-L,hip_flex,Rtoe-Lhip_flex,0.05111122131347649,stance
907,AB15_mine_excluded_nogc.mat,R-L,hip_flex,Rtoe-Lhip_flex,0.36905336380004883,swing
908,AB15_mine_excluded_nogc.mat,R-L,hip_rot,Rtoe-Lhip_rot,0.02592182159423825,full
909,AB15_mine_excluded_nogc.mat,R-L,hip_rot,Rtoe-Lhip_rot,0.0005230903625487999,nods
910,AB15_mine_excluded_nogc.mat,R-L,hip_rot,Rtoe-Lhip_rot,0.00134468078613275,stance
911,AB15_mine_excluded_nogc.mat,R-L,hip_rot,Rtoe-Lhip_rot,0.01961135864257805,swing
912,AB15_mine_excluded_nogc.mat,L-R,ankle,Ltoe-Rankle,0.24777841567993159,full
913,AB15_mine_excluded_nogc.mat,L-R,ankle,Ltoe-Rankle,5.7220458984375e-05,nods
914,AB15_mine_excluded_nogc.mat,L-R,ankle,Ltoe-Rankle,0.0124402046203613,stance
915,AB15_mine_excluded_nogc.mat,L-R,ankle,Ltoe-Rankle,0.2624490261077881,swing
916,AB15_mine_excluded_nogc.mat,L-R,subt,Ltoe-Rsubt,0.028238296508789,full
917,AB15_mine_excluded_nogc.mat,L-R,subt,Ltoe-Rsubt,0.0090227127075195,nods
918,AB15_mine_excluded_nogc.mat,L-R,subt,Ltoe-Rsubt,0.00982904434204095,stance
919,AB15_mine_excluded_nogc.mat,L-R,subt,Ltoe-Rsubt,0.1183366775512695,swing
920,AB15_mine_excluded_nogc.mat,L-R,knee,Ltoe-Rknee,0.0709013938903808,full
921,AB15_mine_excluded_nogc.mat,L-R,knee,Ltoe-Rknee,0.0105018615722656,nods
922,AB15_mine_excluded_nogc.mat,L-R,knee,Ltoe-Rknee,0.00971651077270505,stance
923,AB15_mine_excluded_nogc.mat,L-R,knee,Ltoe-Rknee,0.08293056488037105,swing
924,AB15_mine_excluded_nogc.mat,L-R,hip_addu,Ltoe-Rhip_addu,0.27821350097656244,full
925,AB15_mine_excluded_nogc.mat,L-R,hip_addu,Ltoe-Rhip_addu,0.0021567344665526502,nods
926,AB15_mine_excluded_nogc.mat,L-R,hip_addu,Ltoe-Rhip_addu,0.00343132019042965,stance
927,AB15_mine_excluded_nogc.mat,L-R,hip_addu,Ltoe-Rhip_addu,0.0139412879943847,swing
928,AB15_mine_excluded_nogc.mat,L-R,hip_flex,Ltoe-Rhip_flex,0.17051267623901367,full
929,AB15_mine_excluded_nogc.mat,L-R,hip_flex,Ltoe-Rhip_flex,0.00501966476440425,nods
930,AB15_mine_excluded_nogc.mat,L-R,hip_flex,Ltoe-Rhip_flex,0.04579544067382805,stance
931,AB15_mine_excluded_nogc.mat,L-R,hip_flex,Ltoe-Rhip_flex,0.2882206439971924,swing
932,AB15_mine_excluded_nogc.mat,L-R,hip_rot,Ltoe-Rhip_rot,0.0753059387207031,full
933,AB15_mine_excluded_nogc.mat,L-R,hip_rot,Ltoe-Rhip_rot,0.004652976989746,nods
934,AB15_mine_excluded_nogc.mat,L-R,hip_rot,Ltoe-Rhip_rot,0.0110411643981933,stance
935,AB15_mine_excluded_nogc.mat,L-R,hip_rot,Ltoe-Rhip_rot,0.0452685356140136,swing
936,AB15_mine_excluded_nogc.mat,L-L,ankle,Ltoe-Lankle,0.1106190681457519,full
937,AB15_mine_excluded_nogc.mat,L-L,ankle,Ltoe-Lankle,0.0027256011962890504,nods
938,AB15_mine_excluded_nogc.mat,L-L,ankle,Ltoe-Lankle,0.0077457427978515,stance
939,AB15_mine_excluded_nogc.mat,L-L,ankle,Ltoe-Lankle,0.05842924118041985,swing
940,AB15_mine_excluded_nogc.mat,L-L,subt,Ltoe-Lsubt,0.06988620758056635,full
941,AB15_mine_excluded_nogc.mat,L-L,subt,Ltoe-Lsubt,0.00959587097167965,nods
942,AB15_mine_excluded_nogc.mat,L-L,subt,Ltoe-Lsubt,0.0143995285034179,stance
943,AB15_mine_excluded_nogc.mat,L-L,subt,Ltoe-Lsubt,0.06952190399169915,swing
944,AB15_mine_excluded_nogc.mat,L-L,knee,Ltoe-Lknee,0.35621118545532227,full
945,AB15_mine_excluded_nogc.mat,L-L,knee,Ltoe-Lknee,0.007400989532470649,nods
946,AB15_mine_excluded_nogc.mat,L-L,knee,Ltoe-Lknee,0.0038857460021971997,stance
947,AB15_mine_excluded_nogc.mat,L-L,knee,Ltoe-Lknee,0.4575347900390625,swing
948,AB15_mine_excluded_nogc.mat,L-L,hip_addu,Ltoe-Lhip_addu,0.04830789566040035,full
949,AB15_mine_excluded_nogc.mat,L-L,hip_addu,Ltoe-Lhip_addu,0.0030813217163085504,nods
950,AB15_mine_excluded_nogc.mat,L-L,hip_addu,Ltoe-Lhip_addu,0.00355005264282225,stance
951,AB15_mine_excluded_nogc.mat,L-L,hip_addu,Ltoe-Lhip_addu,0.08615112304687494,swing
952,AB15_mine_excluded_nogc.mat,L-L,hip_flex,Ltoe-Lhip_flex,0.13980960845947266,full
953,AB15_mine_excluded_nogc.mat,L-L,hip_flex,Ltoe-Lhip_flex,0.0114526748657226,nods
954,AB15_mine_excluded_nogc.mat,L-L,hip_flex,Ltoe-Lhip_flex,0.0324668884277343,stance
955,AB15_mine_excluded_nogc.mat,L-L,hip_flex,Ltoe-Lhip_flex,0.2124500274658203,swing
956,AB15_mine_excluded_nogc.mat,L-L,hip_rot,Ltoe-Lhip_rot,0.020676136016845648,full
957,AB15_mine_excluded_nogc.mat,L-L,hip_rot,Ltoe-Lhip_rot,0.007996082305908151,nods
958,AB15_mine_excluded_nogc.mat,L-L,hip_rot,Ltoe-Lhip_rot,0.0077519416809082,stance
959,AB15_mine_excluded_nogc.mat,L-L,hip_rot,Ltoe-Lhip_rot,0.0495996475219726,swing
960,AB16_mine_excluded_nogc.mat,R-R,ankle,Rtoe-Rankle,0.14715242385864255,full
961,AB16_mine_excluded_nogc.mat,R-R,ankle,Rtoe-Rankle,0.00431632995605465,nods
962,AB16_mine_excluded_nogc.mat,R-R,ankle,Rtoe-Rankle,0.04389429092407225,stance
963,AB16_mine_excluded_nogc.mat,R-R,ankle,Rtoe-Rankle,0.01019430160522455,swing
964,AB16_mine_excluded_nogc.mat,R-R,subt,Rtoe-Rsubt,0.0607023239135742,full
965,AB16_mine_excluded_nogc.mat,R-R,subt,Rtoe-Rsubt,0.00417518615722655,nods
966,AB16_mine_excluded_nogc.mat,R-R,subt,Rtoe-Rsubt,0.003054141998291,stance
967,AB16_mine_excluded_nogc.mat,R-R,subt,Rtoe-Rsubt,0.0392627716064453,swing
968,AB16_mine_excluded_nogc.mat,R-R,knee,Rtoe-Rknee,0.4669528007507324,full
969,AB16_mine_excluded_nogc.mat,R-R,knee,Rtoe-Rknee,0.01172161102294915,nods
970,AB16_mine_excluded_nogc.mat,R-R,knee,Rtoe-Rknee,0.04412889480590815,stance
971,AB16_mine_excluded_nogc.mat,R-R,knee,Rtoe-Rknee,0.562617301940918,swing
972,AB16_mine_excluded_nogc.mat,R-R,hip_addu,Rtoe-Rhip_addu,0.2731137275695801,full
973,AB16_mine_excluded_nogc.mat,R-R,hip_addu,Rtoe-Rhip_addu,0.00042581558227534997,nods
974,AB16_mine_excluded_nogc.mat,R-R,hip_addu,Rtoe-Rhip_addu,0.09580612182617185,stance
975,AB16_mine_excluded_nogc.mat,R-R,hip_addu,Rtoe-Rhip_addu,0.08219099044799799,swing
976,AB16_mine_excluded_nogc.mat,R-R,hip_flex,Rtoe-Rhip_flex,0.2527484893798828,full
977,AB16_mine_excluded_nogc.mat,R-R,hip_flex,Rtoe-Rhip_flex,0.01435804367065425,nods
978,AB16_mine_excluded_nogc.mat,R-R,hip_flex,Rtoe-Rhip_flex,0.1689224243164062,stance
979,AB16_mine_excluded_nogc.mat,R-R,hip_flex,Rtoe-Rhip_flex,0.1298255920410156,swing
980,AB16_mine_excluded_nogc.mat,R-R,hip_rot,Rtoe-Rhip_rot,0.06138467788696285,full
981,AB16_mine_excluded_nogc.mat,R-R,hip_rot,Rtoe-Rhip_rot,0.0075316429138183,nods
982,AB16_mine_excluded_nogc.mat,R-R,hip_rot,Rtoe-Rhip_rot,0.0703339576721191,stance
983,AB16_mine_excluded_nogc.mat,R-R,hip_rot,Rtoe-Rhip_rot,0.24477863311767573,swing
984,AB16_mine_excluded_nogc.mat,R-L,ankle,Rtoe-Lankle,0.3177309036254883,full
985,AB16_mine_excluded_nogc.mat,R-L,ankle,Rtoe-Lankle,0.0017428398132323499,nods
986,AB16_mine_excluded_nogc.mat,R-L,ankle,Rtoe-Lankle,0.14511013031005854,stance
987,AB16_mine_excluded_nogc.mat,R-L,ankle,Rtoe-Lankle,0.1655774116516113,swing
988,AB16_mine_excluded_nogc.mat,R-L,subt,Rtoe-Lsubt,0.039135932922363253,full
989,AB16_mine_excluded_nogc.mat,R-L,subt,Rtoe-Lsubt,0.0012907981872558498,nods
990,AB16_mine_excluded_nogc.mat,R-L,subt,Rtoe-Lsubt,0.01614427566528315,stance
991,AB16_mine_excluded_nogc.mat,R-L,subt,Rtoe-Lsubt,0.0277833938598632,swing
992,AB16_mine_excluded_nogc.mat,R-L,knee,Rtoe-Lknee,0.1174492835998535,full
993,AB16_mine_excluded_nogc.mat,R-L,knee,Rtoe-Lknee,0.0086874961853027,nods
994,AB16_mine_excluded_nogc.mat,R-L,knee,Rtoe-Lknee,0.027773380279541002,stance
995,AB16_mine_excluded_nogc.mat,R-L,knee,Rtoe-Lknee,0.06399297714233396,swing
996,AB16_mine_excluded_nogc.mat,R-L,hip_addu,Rtoe-Lhip_addu,0.28816032409667963,full
997,AB16_mine_excluded_nogc.mat,R-L,hip_addu,Rtoe-Lhip_addu,0.0014047622680663499,nods
998,AB16_mine_excluded_nogc.mat,R-L,hip_addu,Rtoe-Lhip_addu,0.10042572021484375,stance
999,AB16_mine_excluded_nogc.mat,R-L,hip_addu,Rtoe-Lhip_addu,0.0542826652526855,swing
1000,AB16_mine_excluded_nogc.mat,R-L,hip_flex,Rtoe-Lhip_flex,0.23105144500732422,full
1001,AB16_mine_excluded_nogc.mat,R-L,hip_flex,Rtoe-Lhip_flex,0.01855564117431635,nods
1002,AB16_mine_excluded_nogc.mat,R-L,hip_flex,Rtoe-Lhip_flex,0.194042682647705,stance
1003,AB16_mine_excluded_nogc.mat,R-L,hip_flex,Rtoe-Lhip_flex,0.3778858184814453,swing
1004,AB16_mine_excluded_nogc.mat,R-L,hip_rot,Rtoe-Lhip_rot,0.05286931991577145,full
1005,AB16_mine_excluded_nogc.mat,R-L,hip_rot,Rtoe-Lhip_rot,0.0025691986083984,nods
1006,AB16_mine_excluded_nogc.mat,R-L,hip_rot,Rtoe-Lhip_rot,0.0640711784362793,stance
1007,AB16_mine_excluded_nogc.mat,R-L,hip_rot,Rtoe-Lhip_rot,0.042294502258300753,swing
1008,AB16_mine_excluded_nogc.mat,L-R,ankle,Ltoe-Rankle,0.2962832450866699,full
1009,AB16_mine_excluded_nogc.mat,L-R,ankle,Ltoe-Rankle,0.00155353546142575,nods
1010,AB16_mine_excluded_nogc.mat,L-R,ankle,Ltoe-Rankle,0.15894603729248044,stance
1011,AB16_mine_excluded_nogc.mat,L-R,ankle,Ltoe-Rankle,0.27129554748535156,swing
1012,AB16_mine_excluded_nogc.mat,L-R,subt,Ltoe-Rsubt,0.02396011352539055,full
1013,AB16_mine_excluded_nogc.mat,L-R,subt,Ltoe-Rsubt,0.00294494628906245,nods
1014,AB16_mine_excluded_nogc.mat,L-R,subt,Ltoe-Rsubt,0.01617193222045895,stance
1015,AB16_mine_excluded_nogc.mat,L-R,subt,Ltoe-Rsubt,0.06079673767089835,swing
1016,AB16_mine_excluded_nogc.mat,L-R,knee,Ltoe-Rknee,0.11027193069458005,full
1017,AB16_mine_excluded_nogc.mat,L-R,knee,Ltoe-Rknee,0.0080504417419433,nods
1018,AB16_mine_excluded_nogc.mat,L-R,knee,Ltoe-Rknee,0.019718170166015597,stance
1019,AB16_mine_excluded_nogc.mat,L-R,knee,Ltoe-Rknee,0.043843269348144503,swing
1020,AB16_mine_excluded_nogc.mat,L-R,hip_addu,Ltoe-Rhip_addu,0.264315128326416,full
1021,AB16_mine_excluded_nogc.mat,L-R,hip_addu,Ltoe-Rhip_addu,0.0043516159057617,nods
1022,AB16_mine_excluded_nogc.mat,L-R,hip_addu,Ltoe-Rhip_addu,0.0629491806030273,stance
1023,AB16_mine_excluded_nogc.mat,L-R,hip_addu,Ltoe-Rhip_addu,0.0688815116882324,swing
1024,AB16_mine_excluded_nogc.mat,L-R,hip_flex,Ltoe-Rhip_flex,0.17750215530395505,full
1025,AB16_mine_excluded_nogc.mat,L-R,hip_flex,Ltoe-Rhip_flex,0.01570272445678705,nods
1026,AB16_mine_excluded_nogc.mat,L-R,hip_flex,Ltoe-Rhip_flex,0.1428546905517578,stance
1027,AB16_mine_excluded_nogc.mat,L-R,hip_flex,Ltoe-Rhip_flex,0.2819252014160156,swing
1028,AB16_mine_excluded_nogc.mat,L-R,hip_rot,Ltoe-Rhip_rot,0.022306442260742153,full
1029,AB16_mine_excluded_nogc.mat,L-R,hip_rot,Ltoe-Rhip_rot,0.0042753219604492,nods
1030,AB16_mine_excluded_nogc.mat,L-R,hip_rot,Ltoe-Rhip_rot,0.014026641845703049,stance
1031,AB16_mine_excluded_nogc.mat,L-R,hip_rot,Ltoe-Rhip_rot,0.0148978233337402,swing
1032,AB16_mine_excluded_nogc.mat,L-L,ankle,Ltoe-Lankle,0.1639595031738281,full
1033,AB16_mine_excluded_nogc.mat,L-L,ankle,Ltoe-Lankle,0.00747537612915035,nods
1034,AB16_mine_excluded_nogc.mat,L-L,ankle,Ltoe-Lankle,0.042452335357665946,stance
1035,AB16_mine_excluded_nogc.mat,L-L,ankle,Ltoe-Lankle,0.056103229522704995,swing
1036,AB16_mine_excluded_nogc.mat,L-L,subt,Ltoe-Lsubt,0.11741828918457026,full
1037,AB16_mine_excluded_nogc.mat,L-L,subt,Ltoe-Lsubt,0.014461040496826151,nods
1038,AB16_mine_excluded_nogc.mat,L-L,subt,Ltoe-Lsubt,0.01306390762329095,stance
1039,AB16_mine_excluded_nogc.mat,L-L,subt,Ltoe-Lsubt,0.09303522109985345,swing
1040,AB16_mine_excluded_nogc.mat,L-L,knee,Ltoe-Lknee,0.39224720001220703,full
1041,AB16_mine_excluded_nogc.mat,L-L,knee,Ltoe-Lknee,0.00640201568603515,nods
1042,AB16_mine_excluded_nogc.mat,L-L,knee,Ltoe-Lknee,0.03623723983764645,stance
1043,AB16_mine_excluded_nogc.mat,L-L,knee,Ltoe-Lknee,0.4373288154602051,swing
1044,AB16_mine_excluded_nogc.mat,L-L,hip_addu,Ltoe-Lhip_addu,0.2308011054992675,full
1045,AB16_mine_excluded_nogc.mat,L-L,hip_addu,Ltoe-Lhip_addu,0.0035939216613769,nods
1046,AB16_mine_excluded_nogc.mat,L-L,hip_addu,Ltoe-Lhip_addu,0.09588384628295896,stance
1047,AB16_mine_excluded_nogc.mat,L-L,hip_addu,Ltoe-Lhip_addu,0.1038718223571777,swing
1048,AB16_mine_excluded_nogc.mat,L-L,hip_flex,Ltoe-Lhip_flex,0.2502560615539551,full
